airbnb_listing_id,listing_type,number_of_bedrooms,number_of_bathrooms,number_of_guests,number_of_beds,number_of_reviews,cleaning_fee,star_rating,suburb,star_rating_original,star_rating_clean,available_nights_H_30,available_nights_H_60,available_nights_H_91,mean_available_price_H_30,mean_available_price_H_60,mean_available_price_H_91,median_available_price_H_30,median_available_price_H_60,median_available_price_H_91,n_prices_observed_H_30,n_prices_observed_H_60,n_prices_observed_H_91,p25_price_H_30,p25_price_H_60,p25_price_H_91,p75_price_H_30,p75_price_H_60,p75_price_H_91,static_revenue_proxy_H_30,static_revenue_proxy_H_60,static_revenue_proxy_H_91,unavailability_rate_H_30,unavailability_rate_H_60,unavailability_rate_H_91,unavailable_nights_H_30,unavailable_nights_H_60,unavailable_nights_H_91,has_price_H_30,has_price_H_60,has_price_H_91,is_in_price_av_20jan,is_balanced_panel
837547626347040579,apartamento,1,1.0,5,2,6,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
10870815,apartamento,3,2.0,8,12,10,0.0,4.900000095367432,Meia Praia,4.900000095367432,4.900000095367432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
21471904,apartamento,4,5.0,8,5,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
755010668469409111,apartamento,2,2.0,4,2,6,300.0,4.829999923706055,Jardim Praiamar,4.829999923706055,4.829999923706055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
733855907068114161,apartamento,3,3.0,8,5,0,0.0,0.0,Alto Sao Bento,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
593973706024976205,apartamento,3,2.0,7,3,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
27625347,apartamento,3,2.0,10,4,10,0.0,4.900000095367432,Meia Praia,4.900000095367432,4.900000095367432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
47530161,apartamento,3,3.0,4,3,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
52985182,apartamento,1,1.0,1,8,1,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
20798615,apartamento,3,2.0,9,5,6,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1013945065014511988,apartamento,3,2.0,6,4,13,0.0,4.920000076293945,Meia Praia,4.920000076293945,4.920000076293945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
31579601,apartamento,2,1.0,4,4,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1018864104390865384,apartamento,3,2.0,6,3,1,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
40794568,casa,2,1.0,4,2,2,0.0,5.0,Alto Sao Bento,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
17096490,casa,2,1.0,4,2,3,0.0,4.329999923706055,Centro,4.329999923706055,4.329999923706055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
846192475290641463,apartamento,2,2.0,6,3,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
40219645,apartamento,3,3.0,7,5,1,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
48239078,apartamento,3,4.0,8,4,7,0.0,5.0,Centro,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1061599235445335647,apartamento,3,2.0,6,3,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1254484147811810402,casa,2,1.0,8,4,3,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1273261171500755755,apartamento,3,4.0,8,3,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1201489814240131016,apartamento,1,1.0,3,1,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
19111244,apartamento,2,2.0,4,4,17,0.0,4.53000020980835,Meia Praia,4.53000020980835,4.53000020980835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1273109864545308382,apartamento,3,4.0,8,3,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
27605526,apartamento,2,1.0,4,3,48,0.0,4.670000076293945,Alto Sao Bento,4.670000076293945,4.670000076293945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1065814003249573470,casa,3,1.0,7,4,0,0.0,0.0,Centro,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
41011569,apartamento,3,3.0,7,3,6,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
39603639,apartamento,3,2.0,8,3,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
41335739,apartamento,3,3.0,7,5,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1046376716927714308,casa,2,1.0,8,4,2,0.0,5.0,Morretes,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1311026076722834123,apartamento,3,3.0,6,3,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
24948647,apartamento,2,2.0,5,3,61,0.0,5.0,Centro,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
11026819,apartamento,3,2.0,9,6,20,180.0,4.75,Meia Praia,4.75,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
46107816,apartamento,0,2.0,4,2,0,0.0,0.0,Ilhota,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
54078098,apartamento,3,3.0,6,4,1,0.0,5.0,Centro,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
784095086320805052,apartamento,3,3.0,8,4,1,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
786943675253123046,apartamento,2,1.0,6,2,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
31882500,apartamento,3,4.0,8,7,10,0.0,4.400000095367432,Meia Praia,4.400000095367432,4.400000095367432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1321148094471249643,apartamento,1,1.0,2,1,1,180.0,5.0,Centro,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1254435743641185340,outros,1,1.0,4,3,4,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1184152596221501552,apartamento,1,1.0,4,2,11,190.0,4.820000171661377,Centro,4.820000171661377,4.820000171661377,19.0,43.0,74.0,567.2368421052631,578.2674418604652,535.25,604.0,604.0,475.75,19.0,43.0,74.0,499.75,459.25,446.0,627.0,648.0,627.0,6644.0,10268.0,8087.75,0.36666666666666664,0.2833333333333333,0.18681318681318682,11.0,17.0,17.0,True,True,True,1,1
743290246112415428,apartamento,3,2.0,8,4,4,250.0,5.0,Morretes,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1158718375039431597,apartamento,2,3.0,6,3,4,200.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1316679578115494337,outros,1,1.0,2,1,0,100.0,0.0,Alto Sao Bento,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
806655793264388558,outros,1,1.0,2,1,7,0.0,5.0,Varzea,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1201614499255585122,apartamento,3,2.0,9,3,0,0.0,0.0,Centro,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
42240176,apartamento,4,3.0,10,4,1,200.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1322652053185668743,apartamento,3,2.0,7,3,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1302405242803159421,outros,1,1.0,5,2,0,50.0,0.0,Casa Branca,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1294887704959781657,apartamento,3,1.0,8,5,1,300.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
24171739,apartamento,3,2.0,8,3,23,250.0,4.829999923706055,Meia Praia,4.829999923706055,4.829999923706055,0.0,5.0,25.0,,840.0,490.12,,840.0,400.0,0.0,5.0,25.0,,840.0,400.0,,840.0,432.0,,46200.0,26400.0,1.0,0.9166666666666666,0.7252747252747253,30.0,55.0,66.0,False,True,True,1,1
822365439954007216,apartamento,3,3.0,8,3,15,350.0,4.869999885559082,Meia Praia,4.869999885559082,4.869999885559082,4.0,26.0,57.0,800.0,800.0,704.2280701754386,800.0,800.0,800.0,4.0,26.0,57.0,800.0,800.0,520.0,800.0,800.0,800.0,20800.0,27200.0,27200.0,0.8666666666666667,0.5666666666666667,0.37362637362637363,26.0,34.0,34.0,True,True,True,1,1
1322650018711665934,apartamento,3,4.0,8,5,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
32740819,apartamento,3,2.0,6,4,1,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
22448318,apartamento,3,2.0,6,3,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
47885829,casa,2,1.0,6,5,3,0.0,4.0,Centro,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
46017736,apartamento,2,2.0,5,3,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
47031775,apartamento,2,2.0,6,2,6,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
32007988,apartamento,4,4.0,10,7,4,0.0,5.0,Centro,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
997025680479822274,apartamento,3,2.0,8,6,10,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
41869708,apartamento,3,3.0,6,3,1,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1049981729833754496,apartamento,1,1.0,5,3,1,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
10239823,apartamento,3,2.0,8,6,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
41057391,apartamento,2,2.0,4,2,0,250.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
28948953,apartamento,2,2.0,6,4,2,0.0,4.5,Meia Praia,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
738997212246318088,outros,1,1.0,2,1,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1277484156057727375,hotel,1,6.0,3,2,0,0.0,0.0,Ilhota,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
31974419,apartamento,1,1.0,5,4,2,0.0,4.5,Centro,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
26718564,apartamento,3,2.0,6,6,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
38452816,apartamento,2,2.0,6,2,4,0.0,4.5,Meia Praia,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
51302806,apartamento,3,3.0,8,5,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
707087342579493959,apartamento,3,2.0,6,4,6,0.0,5.0,Centro,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
24084027,outros,1,1.0,2,1,9,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
45780750,apartamento,3,2.0,6,6,26,0.0,4.960000038146973,Meia Praia,4.960000038146973,4.960000038146973,0.0,0.0,12.0,,,850.0,,,850.0,0.0,0.0,12.0,,,850.0,,,850.0,,,67150.0,1.0,1.0,0.8681318681318682,30.0,60.0,79.0,False,False,True,1,0
53885902,apartamento,2,2.0,4,3,32,0.0,4.96999979019165,Morretes,4.96999979019165,4.96999979019165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
45675384,apartamento,3,2.0,6,5,23,0.0,4.739999771118164,Meia Praia,4.739999771118164,4.739999771118164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
33366949,apartamento,3,2.0,8,4,25,0.0,4.840000152587891,Meia Praia,4.840000152587891,4.840000152587891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
22581739,apartamento,2,2.0,6,2,1,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
42097509,apartamento,3,2.0,6,3,0,300.0,0.0,Centro,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1836680,apartamento,4,3.0,8,5,0,0.0,0.0,Centro,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
51384806,apartamento,3,3.0,8,3,54,0.0,4.829999923706055,Meia Praia,4.829999923706055,4.829999923706055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
769776969258262223,apartamento,3,2.0,6,4,2,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1018784133881099782,apartamento,3,3.0,6,3,1,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
45328516,apartamento,3,2.0,7,4,47,0.0,4.829999923706055,Meia Praia,4.829999923706055,4.829999923706055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
46939505,outros,2,1.0,4,3,3,0.0,4.0,Centro,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1197133735305151438,apartamento,2,2.0,6,2,0,0.0,0.0,Morretes,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
42589028,apartamento,3,2.0,4,4,49,0.0,4.980000019073486,Meia Praia,4.980000019073486,4.980000019073486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
997104127337676238,apartamento,2,2.0,4,2,1,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
714413334110733158,apartamento,3,2.0,8,4,5,0.0,4.800000190734863,Meia Praia,4.800000190734863,4.800000190734863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
22927807,outros,1,1.0,2,2,10,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1081099742146958736,apartamento,2,3.0,6,3,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
648522985326081489,apartamento,3,3.0,7,3,5,0.0,4.599999904632568,Meia Praia,4.599999904632568,4.599999904632568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1245615230822962833,apartamento,2,2.0,6,3,2,100.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
809931632986462060,casa,3,2.0,10,3,0,0.0,0.0,Morretes,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
45910353,apartamento,3,4.0,8,6,0,300.0,0.0,Centro,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
560903783071466646,outros,1,1.0,2,1,0,100.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
46119087,apartamento,3,4.0,8,6,0,300.0,0.0,Centro,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
29013012,apartamento,3,2.0,6,4,1,250.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
967555647952229771,apartamento,0,4.0,8,3,3,150.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
52182814,apartamento,3,2.0,8,4,4,300.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1265365629580514358,apartamento,3,2.0,11,8,6,250.0,4.829999923706055,Centro,4.829999923706055,4.829999923706055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
40261346,casa,3,3.0,8,3,0,150.0,0.0,Ilhota,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
618590759205763607,apartamento,3,2.0,9,3,2,250.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
21280090,apartamento,3,2.0,8,5,36,150.0,5.0,Meia Praia,5.0,5.0,5.0,26.0,57.0,785.55,772.2211538461538,815.8377192982456,765.0,765.0,850.0,5.0,26.0,57.0,765.0,765.0,765.0,799.25,765.0,850.0,19125.0,26010.0,28900.0,0.8333333333333334,0.5666666666666667,0.37362637362637363,25.0,34.0,34.0,True,True,True,1,1
39696102,apartamento,2,1.0,6,3,2,0.0,4.5,Meia Praia,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
46327364,apartamento,1,1.0,4,1,8,150.0,4.75,Casa Branca,4.75,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
40375457,apartamento,3,2.0,11,4,4,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1285822871391313366,apartamento,4,3.0,8,5,1,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
40237010,apartamento,2,1.0,5,3,1,0.0,5.0,Alto Sao Bento,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
673825002694927178,apartamento,3,4.0,8,3,9,300.0,5.0,Meia Praia,5.0,5.0,2.0,21.0,31.0,920.0,889.5238095238095,793.5483870967741,920.0,920.0,920.0,2.0,21.0,31.0,920.0,920.0,592.0,920.0,1000.0,920.0,25760.0,35880.0,55200.0,0.9333333333333333,0.65,0.6593406593406593,28.0,39.0,60.0,True,True,True,1,1
986194057106171598,outros,3,2.0,8,5,0,350.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
41256358,casa,1,1.0,2,1,1,50.0,5.0,Canto da Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1287306414198127460,apartamento,4,5.0,12,4,0,400.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
963716432778300005,apartamento,3,2.0,8,6,1,320.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1295423596943803129,apartamento,3,2.0,6,3,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
53674047,casa,1,1.0,2,1,6,0.0,4.829999923706055,Tabuleiro dos Oliveiras,4.829999923706055,4.829999923706055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
818869279883503366,apartamento,3,3.0,7,3,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
21601396,outros,2,1.0,8,3,11,0.0,4.909999847412109,Meia Praia,4.909999847412109,4.909999847412109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
31381073,apartamento,3,2.0,8,5,15,0.0,4.670000076293945,Meia Praia,4.670000076293945,4.670000076293945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
813617500464130151,apartamento,2,2.0,4,3,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
53055679,apartamento,1,1.0,4,1,9,0.0,4.889999866485596,Meia Praia,4.889999866485596,4.889999866485596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
773039905942910109,apartamento,3,3.0,8,3,3,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
23058353,apartamento,3,2.0,6,3,1,0.0,5.0,Centro,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
40489485,outros,1,1.0,2,1,2,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
41495109,apartamento,3,1.0,7,4,1,200.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
48600810,outros,1,1.0,3,2,3,0.0,4.329999923706055,Centro,4.329999923706055,4.329999923706055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
30154927,apartamento,3,2.0,8,4,4,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
21699700,casa,3,2.0,9,5,0,0.0,0.0,Casa Branca,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
31083803,apartamento,2,2.0,6,2,3,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1221038550806797942,casa,2,2.0,4,2,0,0.0,0.0,Sertao do Trombudo,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
39896394,apartamento,3,3.0,9,5,3,0.0,4.670000076293945,Meia Praia,4.670000076293945,4.670000076293945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
22612962,apartamento,3,3.0,6,3,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
812330321788324738,outros,1,1.0,3,1,0,0.0,0.0,Centro,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
47561292,apartamento,1,1.0,4,2,7,0.0,4.429999828338623,Meia Praia,4.429999828338623,4.429999828338623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
966584099593023622,apartamento,3,2.0,6,3,3,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
781349166008760597,apartamento,3,3.0,7,7,3,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
33184703,outros,1,1.0,3,1,2,0.0,4.0,Centro,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1058078593052494531,casa,2,2.0,6,3,0,0.0,0.0,Morretes,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1040659324048251711,apartamento,3,3.0,7,3,1,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
970445468070597218,apartamento,2,1.0,6,3,7,0.0,5.0,Morretes,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1129248541782633263,apartamento,3,2.0,6,3,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
687742022165487214,apartamento,2,2.0,6,3,0,300.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
16591695,apartamento,2,2.0,4,2,6,0.0,4.829999923706055,Meia Praia,4.829999923706055,4.829999923706055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
683254546329214746,apartamento,3,3.0,6,4,8,250.0,4.880000114440918,Meia Praia,4.880000114440918,4.880000114440918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
786698298677447363,apartamento,2,1.0,6,3,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1161754032045126774,apartamento,3,0.0,9,0,0,450.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1153593997091090463,apartamento,3,2.0,8,5,0,0.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
639163267116212627,outros,1,1.0,2,1,23,0.0,5.0,Tabuleiro dos Oliveiras,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
794092172388379022,outros,1,1.0,2,1,2,0.0,5.0,Centro,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
568211772680384095,apartamento,2,1.0,4,2,0,0.0,0.0,Casa Branca,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
32420779,apartamento,3,3.0,11,3,2,0.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
30318398,apartamento,2,2.0,6,7,0,0.0,0.0,Morretes,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
44890294,apartamento,3,2.0,7,4,80,0.0,4.949999809265137,Meia Praia,4.949999809265137,4.949999809265137,2.0,2.0,2.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,2.0,2.0,2.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,28000.0,58000.0,89000.0,0.9333333333333333,0.9666666666666667,0.978021978021978,28.0,58.0,89.0,True,True,True,1,0
1001366525682248434,apartamento,3,4.0,10,3,0,250.0,0.0,Meia Praia,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
1262383729665263313,apartamento,3,4.0,10,4,8,450.0,5.0,Meia Praia,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
778842002947876931,apartamento,2,2.0,6,2,1,250.0,4.0,Meia Praia,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
15732070,apartamento,3,3.0,6,4,40,240.0,4.949999809265137,Meia Praia,4.949999809265137,4.949999809265137,18.0,26.0,37.0,754.8240722222222,753.3397423076923,752.3468459459459,750.0,750.0,750.0,18.0,26.0,37.0,750.0,750.0,750.0,758.75,753.124975,750.0,9000.0,25500.0,40500.0,0.4,0.5666666666666667,0.5934065934065934,12.0,34.0,54.0,True,True,True,1,0
